true_index,predicted_column
345999,16328.0
346008,8572.5
346018,5817.4
346025,4635.384615384615
346033,9614.516129032258
346043,4394.153153153153
346046,5999.645161290323
346065,7320.678571428572
346093,7833.75
346098,7203.035714285715
346109,13688.5
346113,7500.63768115942
346124,4808.911764705882
346169,6444.9607843137255
346175,0.0
346177,17920.5
346190,7241.573170731707
346191,2443.2978723404253
346197,0.0
346198,7514.75
346208,5367.073170731707
346226,3075.0
346248,6448.588235294118
346271,0.0
346279,12481.5
346292,8399.75
346304,0.0
346315,0.0
346320,10600.73076923077
346326,4427.4
346349,0.0
346357,2744.327272727273
346373,4660.0
346377,0.0
346390,14333.0
346405,2846.0
346406,4246.178571428572
346465,1236.4285714285713
346485,6723.253012048192
346495,0.0
346501,3774.84375
346513,5958.513513513513
346561,5268.5
346580,0.0
346583,0.0
346625,4569.029411764706
346645,7015.894736842105
346648,5516.793103448276
346658,6145.833333333333
346660,5689.75
346669,0.0
346684,4956.048780487805
346688,5043.75
346723,5350.1578947368425
346724,6386.416666666667
346727,3175.1643835616437
346772,8607.857142857143
346774,6956.0
346777,9361.444444444445
346800,9314.166666666666
346801,5096.75
346813,4062.1
346816,0.0
346834,5569.388349514563
346861,4787.8725490196075
346869,8591.744186046511
346872,5609.5
346902,5693.866666666667
346909,7214.108695652174
346919,2960.0
346928,6804.409090909091
346933,0.0
346937,0.0
346948,3931.05
346951,0.0
346959,7076.25
346987,0.0
346990,0.0
347010,4634.631578947368
347012,7409.857142857143
347022,4963.916666666667
347030,0.0
347038,9400.633333333333
347046,5180.0
347052,4884.0
347056,0.0
347076,4743.28125
347078,4131.0
347095,6696.444444444444
347101,7914.190476190476
347110,7883.117647058823
347121,8169.413793103448
347136,6158.379518072289
347138,6675.2307692307695
347156,0.0
347158,7710.205128205128
347160,7953.888888888889
347161,3262.375
347164,4878.192825112108
347191,7084.0
347211,7469.047619047619
347212,3334.595238095238
347229,7863.9
347237,3622.629213483146
347245,4904.6875
347250,7618.176470588235
347254,5354.070866141732
347274,0.0
347282,5635.0
347284,6294.717948717948
347285,13180.0
347287,4421.415841584158
347290,0.0
347292,3253.082191780822
347298,7672.0
347311,0.0
347345,3880.3333333333335
347349,7431.88524590164
347361,5230.04
347364,6768.740740740741
347370,5304.142857142857
347401,7388.333333333333
347407,9725.0
347412,0.0
347425,0.0
347434,0.0
347438,5687.815789473684
347466,7322.125
347471,6285.717948717948
347488,5881.1578947368425
347491,0.0
347497,4700.2
347509,10633.0
347517,6567.285714285715
347519,0.0
347537,5229.848101265823
347549,4817.193548387097
347559,6325.020833333333
347573,0.0
347580,6023.090909090909
347582,12244.5
347584,6252.306451612903
347588,0.0
347594,6007.239130434783
347595,9713.42857142857
347597,5354.070866141732
347601,7108.710526315789
347605,2843.8169014084506
347611,5913.222222222223
347614,4234.777777777777
347629,0.0
347639,0.0
347643,4875.735294117647
347653,0.0
347655,0.0
347678,6749.090909090909
347686,5670.636363636364
347700,3663.0183486238534
347701,2863.8015873015875
347704,0.0
347709,6480.666666666667
347735,6914.291666666667
347744,6762.390243902439
347767,12124.333333333334
347780,0.0
347781,6287.0
347797,4485.65625
347817,6098.833333333333
347824,5900.141176470588
347841,7172.8
347859,8633.411764705883
347884,0.0
347910,5265.689655172414
347914,10133.0
347925,8655.0
347940,7696.4
347947,9090.6
347965,12478.333333333334
347976,7304.666666666667
347978,9292.0
347984,6472.934065934066
347995,1425.0
348006,3745.8684210526317
348017,0.0
348027,8939.387096774193
348029,7055.846153846154
348031,4381.186915887851
348033,5207.349397590361
348035,3867.714285714286
348041,8625.875
348046,6058.071428571428
348057,5804.413043478261
348065,6340.166666666667
348079,7306.833333333333
348087,6240.984126984127
348094,5230.72972972973
348097,4796.914285714286
348105,4403.510638297872
348109,10571.97619047619
348123,5201.8899082568805
348141,6983.428571428572
348155,16472.5
348170,4742.69696969697
348173,7014.529411764706
348191,4267.741935483871
348217,3905.4222222222224
348220,2892.75
348230,7311.777777777777
348235,0.0
348243,8966.111111111111
348249,5730.990196078431
348258,4582.012048192771
348263,4623.631067961165
348270,7350.710526315789
348271,12238.35294117647
348275,3940.9411764705883
348280,3164.6666666666665
348299,27766.0
348300,7927.090909090909
348330,4846.8403361344535
348332,5889.742857142857
348340,4873.571428571428
348344,5897.576923076923
348345,6156.988095238095
348352,0.0
348361,0.0
348404,7803.642857142857
348407,4406.158730158731
348409,6182.540540540541
348413,4836.078947368421
348428,8082.357142857143
348431,6593.0
348443,0.0
348455,0.0
348458,4610.763157894737
348463,6282.375
348465,5795.63829787234
348467,7324.851851851852
348488,0.0
348509,10822.666666666666
348525,10638.333333333334
348534,7034.0
348538,9706.777777777777
348573,5364.461538461538
348577,5129.0
348596,4149.625
348599,4979.51
348604,0.0
348615,4926.347826086957
348623,4506.481481481482
348649,6949.823529411765
348650,10414.357142857143
348663,0.0
348667,6174.921052631579
348683,8055.368421052632
348708,4666.190476190476
348709,10505.117647058823
348722,5064.035714285715
348723,7916.134328358209
348736,0.0
348739,10632.8
348747,3826.6923076923076
348752,7285.758620689655
348757,5858.5
348760,7208.137931034483
348774,10227.0
348815,6782.910447761194
348822,6800.571428571428
348825,8416.17857142857
348871,5000.40625
348873,7989.153846153846
348880,4771.864864864865
348896,4797.818181818182
348920,5193.210526315789
348922,0.0
348924,5887.029411764706
348925,5886.0
348929,6998.666666666667
348932,5578.646464646465
348935,3573.8571428571427
348946,0.0
348956,9474.92857142857
348972,2498.3333333333335
348976,14429.5
349007,0.0
349009,2672.1612903225805
349011,5934.5625
349012,8590.794871794871
349022,0.0
349026,6736.4
349045,7337.26
349046,0.0
349052,6960.566666666667
349055,3080.9076923076923
349075,0.0
349076,5815.644444444444
349103,11135.181818181818
349108,5228.1875
349119,5256.875
349120,7574.666666666667
349124,0.0
349129,3282.742424242424
349138,0.0
349147,0.0
349160,5456.925925925926
349217,5805.740740740741
349231,4725.333333333333
349233,8581.826666666666
349244,4779.527777777777
349262,9027.85
349281,4212.939393939394
349285,5270.033333333334
349315,3356.1875
349316,5703.962962962963
349331,5242.236842105263
349345,8509.0
349359,7979.3125
349360,0.0
349362,0.0
349367,0.0
349374,5420.243902439024
349376,4645.833333333333
349381,5341.333333333333
349387,3091.6666666666665
349389,7397.166666666667
349398,4243.741935483871
349401,5947.0
349411,6858.363636363636
349413,8966.111111111111
349424,3205.6666666666665
349425,9520.285714285714
349430,4506.875
349456,5157.0
349461,15895.25
349469,0.0
349470,2846.0
349486,5337.357142857143
349492,6380.390625
349522,0.0
349531,6008.964285714285
349533,7600.76
349546,6046.236111111111
349549,6625.878048780488
349554,4887.122807017544
349555,6856.555555555556
349572,9710.0
349575,4544.538461538462
349581,7575.533333333334
349591,2181.1794871794873
349608,12454.0
349609,3357.0
349613,5026.851063829788
349618,7489.023255813953
349633,4949.179487179487
349639,5153.871900826446
349649,9254.685714285713
349653,10522.0
349670,0.0
349671,4758.606060606061
349683,4864.698113207547
349696,6387.528301886792
349697,6158.379518072289
349710,4126.757575757576
349717,0.0
349747,7063.857142857143
349756,4586.6
349766,2669.409090909091
349767,7060.411764705882
349768,6437.625
349774,5631.802197802198
349800,10971.5
349825,20303.0
349828,4998.290322580645
349834,0.0
349857,6990.684210526316
349869,7774.928571428572
349877,11747.0
349880,5432.117647058823
349934,6476.045454545455
349937,0.0
349953,0.0
349958,3317.769230769231
349970,5123.0
349976,0.0
349977,0.0
349985,5682.538461538462
349993,8105.875
350001,14472.5
350052,7324.851851851852
350063,9945.777777777777
350087,3193.5733333333333
350090,0.0
350092,7113.7
350105,5718.666666666667
350114,7390.314285714286
350124,7559.63768115942
350132,7011.0
350146,5372.955882352941
350154,8072.066666666667
350253,0.0
350256,0.0
350279,5472.741935483871
350293,0.0
350313,2557.75
350320,4921.220183486239
350322,4481.847826086957
350330,9662.666666666666
350334,5122.333333333333
350335,3139.285714285714
350339,0.0
350365,4961.333333333333
350367,8180.454545454545
350388,4795.171428571429
350389,5082.614285714286
350399,0.0
350420,0.0
350438,6492.312056737589
350439,4382.0
350448,5670.117647058823
350463,6953.028571428571
350465,8978.666666666666
350473,6132.176470588235
350474,7807.392857142857
350475,5834.0344827586205
350482,8063.521739130435
350499,8134.193548387097
350504,0.0
350507,2367.0
350508,6660.478260869565
350517,5184.92
350527,5893.5
350541,6577.04347826087
350551,4843.428571428572
350553,0.0
350558,11084.0
350560,17147.0
350574,0.0
350581,5903.6
350584,6971.0
350596,5503.652173913043
350609,4210.317073170731
350612,0.0
350613,7831.055555555556
350624,6949.8
350625,6472.934065934066
350630,10548.5
350631,12093.727272727272
350637,0.0
350653,6934.909090909091
350656,7424.304347826087
350663,5827.542857142857
350679,4703.117647058823
350687,6673.777777777777
350698,3239.1428571428573
350724,0.0
350746,0.0
350761,5982.037735849057
350767,6818.5
350772,8658.0
350821,9218.454545454546
350849,7463.538461538462
350862,6418.021739130435
350880,6973.0
350894,4415.37037037037
350902,4796.578947368421
350903,8423.206896551725
350933,6892.589743589743
350944,6393.416666666667
350954,4394.153153153153
350956,5761.0
350979,4749.5
350981,7109.75
350996,0.0
350998,4278.794871794872
351015,11424.0
351033,8391.863636363636
351038,10191.592592592593
351043,5642.117647058823
351047,4149.625
351053,6157.8
351054,5626.103448275862
351059,6898.470588235294
351078,8911.25
351114,4385.95
351118,5479.333333333333
351126,6261.906976744186
351128,9118.689655172413
351138,7769.171428571429
351147,7330.055555555556
351187,7739.611940298508
351211,6881.0
351227,7084.275862068966
351228,5587.777777777777
351232,0.0
351234,6140.571428571428
351245,10798.0
351255,5200.814814814815
351273,4741.355555555556
351288,0.0
351307,2428.8
351313,4005.633333333333
351316,10605.222222222223
351337,4284.181818181818
351340,0.0
351342,0.0
351346,7655.045454545455
351358,5822.142857142857
351401,9517.153846153846
351416,0.0
351422,6367.861111111111
351426,5720.5
351434,5682.538461538462
351435,3543.5555555555557
351444,3085.8125
351449,7671.0
351458,9303.8
351467,9897.272727272728
351479,5998.04
351485,6310.734693877551
351496,5713.688524590164
351505,7288.414634146341
351509,6487.2
351529,0.0
351532,6074.897435897436
351548,4048.575
351600,2604.9523809523807
351610,8055.940298507463
351614,7257.5
351625,6956.0952380952385
351641,0.0
351653,8456.45945945946
351658,6346.766666666666
351674,4814.029411764706
351676,0.0
351686,9481.90909090909
351689,7765.026315789473
351690,8105.263157894737
351708,0.0
351729,4623.631067961165
351743,0.0
351760,5346.134831460674
351773,0.0
351792,5223.858823529412
351800,0.0
351808,11781.6
351814,20615.0
351815,6552.7
351837,6184.217391304348
351848,6906.083333333333
351850,6380.390625
351854,0.0
351858,4013.0
351860,7267.117647058823
351861,7137.6
351870,7154.846153846154
351876,6216.18
351899,5086.410256410257
351905,8957.29411764706
351907,5409.171428571429
351913,4497.588235294118
351917,8155.5
351920,4956.0
351923,7769.171428571429
351936,8640.25
351938,0.0
351943,10897.0
351945,0.0
351946,5388.685714285714
351959,12122.0
351966,4543.948717948718
351990,11351.24
351993,5242.846153846154
351996,5472.741935483871
351999,23917.0
352001,10451.307692307691
352010,3563.9166666666665
352020,7660.272727272727
352021,6606.090909090909
352024,6705.277777777777
352047,8620.357142857143
352054,5312.444444444444
352065,8202.09090909091
352072,5925.545454545455
352086,0.0
352087,6506.75
352094,4431.8
352108,4307.285714285715
352109,4996.189189189189
352123,0.0
352124,8217.642857142857
352127,3565.0333333333333
352142,8369.56
352180,5462.476190476191
352187,6138.735294117647
352189,4333.709677419355
352190,9943.473684210527
352191,7031.214285714285
352227,6242.34375
352245,5253.9655172413795
352255,6136.0952380952385
352284,6420.4375
352292,0.0
352294,6412.72
352305,7367.356164383562
352312,7586.694444444444
352319,0.0
352330,9993.5
352345,6242.212121212121
352351,4782.604651162791
352355,7588.928571428572
352376,5168.090909090909
352396,10623.5625
352401,7616.333333333333
352409,8270.545454545454
352417,6258.510638297872
352423,0.0
352424,4438.521739130435
352429,4665.214285714285
352436,12190.0
352438,7207.727272727273
352445,6258.761904761905
352458,6225.191489361702
352464,7207.026315789473
352469,8546.142857142857
352478,8490.6
352485,3509.190476190476
352496,7125.549019607844
352503,8235.5
352505,0.0
352507,5517.189189189189
352510,4652.866666666667
352513,0.0
352524,7033.175
352542,0.0
352547,7567.181818181818
352550,3559.0
352565,2437.0
352574,5940.9125
352584,6033.453333333333
352587,7491.862068965517
352595,4979.51
352597,5875.977777777778
352602,5261.5
352613,6162.285714285715
352615,6579.476190476191
352618,7306.833333333333
352619,0.0
352632,7814.8
352639,8103.785714285715
352643,11581.111111111111
352647,7777.693877551021
352650,3920.9666666666667
352656,5200.903225806452
352657,6539.714285714285
352665,9685.4375
352684,7472.25
352719,4384.0888888888885
352740,8384.153846153846
352750,6732.65625
352751,6592.0
352779,4104.777777777777
352789,5271.983739837398
352791,9284.4
352833,11310.62962962963
352835,7672.195121951219
352839,5472.21875
352852,11549.0
352864,4202.833333333333
352878,6128.862068965517
352879,7514.3
352884,7334.818181818182
352885,0.0
352897,6046.236111111111
352902,4716.92523364486
352909,0.0
352920,7419.044117647059
352923,14064.5
352927,6437.666666666667
352932,2982.0
352940,8071.886363636364
352943,9517.0
352946,8732.0
352948,5770.9
352953,0.0
352957,9669.0
352976,7441.2
352992,4814.615384615385
352997,6166.09756097561
353003,6245.934782608696
353004,0.0
353006,9423.774193548386
353014,3140.3076923076924
353019,16959.0
353024,7324.470588235294
353028,0.0
353040,6194.37037037037
353052,5705.925925925926
353055,0.0
353061,10975.307692307691
353094,7960.6
353099,4708.424657534247
353106,7557.069444444444
353107,6881.233333333334
353120,8247.407407407407
353144,0.0
353166,6881.684782608696
353203,4331.026548672567
353212,4393.0
353224,10035.92857142857
353228,3639.229885057471
353229,9511.035714285714
353234,5037.0
353241,5781.0224719101125
353255,11354.666666666666
353256,5889.608695652174
353268,4702.6875
353271,0.0
353293,7235.023255813953
353294,6006.75
353300,5298.72972972973
353310,5286.206896551724
353320,4734.539823008849
353324,0.0
353326,5068.131578947368
353334,5713.688524590164
353336,5876.6
353341,4722.666666666667
353343,0.0
353344,10138.0
353350,6992.575
353360,4623.631067961165
353369,7598.071428571428
353377,0.0
353401,5543.888888888889
353404,5713.473684210527
353422,11080.5
353440,5948.916666666667
353443,5733.699421965318
353458,0.0
353467,0.0
353471,2262.285714285714
353479,7736.948717948718
353491,0.0
353537,3770.310344827586
353542,6475.3
353555,7117.710526315789
353564,0.0
353568,4295.102564102564
353581,7757.625
353603,6206.215384615384
353607,2843.8169014084506
353628,5659.56
353632,4080.8854166666665
353637,15685.166666666666
353651,4622.125
353670,5632.6736842105265
353682,3283.714285714286
353702,8182.25
353705,9796.25
353720,7320.0
353729,3116.205882352941
353731,4802.510204081633
353733,5563.111111111111
353745,3757.1666666666665
353746,0.0
353765,10161.538461538461
353767,0.0
353768,9153.818181818182
353818,4617.5
353822,0.0
353837,0.0
353846,0.0
353851,5174.470588235294
353852,0.0
353857,3178.3333333333335
353862,9611.125
353872,4732.637168141593
353888,8380.111111111111
353898,0.0
353903,5265.814814814815
353926,4002.066985645933
353939,11228.5
353940,10657.444444444445
353946,5446.854166666667
353947,9133.806451612903
353950,5921.9655172413795
353968,4860.641025641025
354026,7859.194444444444
354029,6444.9607843137255
354031,6302.5
354044,0.0
354047,5293.51282051282
354058,0.0
354072,7202.090909090909
354077,4961.625
354079,5682.0
354080,7943.526315789473
354102,12548.5
354112,2695.5677966101694
354114,18177.5
354136,6951.8448275862065
354141,6687.239130434783
354155,4933.7
354167,6197.542168674699
354168,0.0
354169,13400.0
354178,6673.210526315789
354199,4971.5
354220,9415.9
354240,8420.125
354249,0.0
354255,10369.333333333334
354262,7935.46875
354265,6872.0
354270,0.0
354276,10006.0
354278,2645.9555555555557
354283,7494.862068965517
354300,10709.7
354323,6294.913043478261
354356,6688.0
354362,0.0
354374,8029.888888888889
354382,2788.7368421052633
354384,8631.971428571429
354390,6891.825
354396,0.0
354403,3385.0
354407,2887.561403508772
354420,5111.854166666667
354424,3750.8478260869565
354432,11299.75
354435,4118.7
354442,9501.0
354455,0.0
354463,0.0
354484,6809.666666666667
354497,7349.0
354500,6712.214285714285
354506,13152.0
354510,0.0
354518,0.0
354542,7786.9473684210525
354557,0.0
354561,0.0
354563,3176.5
354568,12083.0
354569,6246.5
354593,7417.945945945946
354601,7574.666666666667
354602,5730.990196078431
354636,6687.911764705882
354637,6592.586206896552
354648,5459.33962264151
354660,10597.857142857143
354664,5460.333333333333
354675,0.0
354676,22031.0
354683,6459.263157894737
354684,8978.125
354691,7058.361111111111
354693,5982.037735849057
354698,4657.5
354716,3894.5172413793102
354741,6820.333333333333
354748,7266.066666666667
354756,5957.323232323232
354765,0.0
354770,0.0
354795,5193.694444444444
354796,8251.0
354798,6882.6875
354806,9324.57142857143
354809,4293.053191489362
354822,5851.0
354831,8864.461538461539
354852,4421.415841584158
354861,0.0
354868,5894.529411764706
354881,8287.125
354886,7452.72972972973
354888,5048.928571428572
354911,3694.230769230769
354919,6138.705882352941
354923,0.0
354953,5232.181818181818
354954,4495.494845360825
354959,4536.806451612903
354974,0.0
354985,7897.590361445783
355023,5046.066666666667
355027,0.0
355035,3715.606451612903
355055,6234.75
355060,3981.6111111111113
355077,9180.260869565218
355080,8573.470588235294
355081,8164.14705882353
355091,14727.0
355101,6041.923076923077
355102,0.0
355134,6866.9
355154,6956.0952380952385
355157,0.0
355161,0.0
355178,4873.571428571428
355187,5602.461538461538
355217,3233.4285714285716
355221,7424.304347826087
355246,6198.820512820513
355256,4616.0
355257,0.0
355264,10414.0
355272,6381.921052631579
355282,16268.0
355289,6060.909090909091
355306,9275.09090909091
355314,2435.6170212765956
355315,17123.0
355317,3397.6075949367087
355322,8355.375
355327,5206.7692307692305
355330,1433.2727272727273
355335,11116.074074074075
355355,6609.015384615384
355356,5923.2962962962965
355357,5525.302325581395
355358,0.0
355359,5131.333333333333
355378,5270.033333333334
355400,9318.0
355416,0.0
355420,4144.928571428572
355433,4825.5
355451,5494.125
355455,3066.8333333333335
355471,7560.479166666667
355479,5150.115942028986
355485,7788.2
355555,5744.446601941748
355556,1965.408163265306
355560,0.0
355562,6849.674418604651
355572,11371.0
355585,0.0
355597,2960.0
355613,5647.909090909091
355615,5499.966292134832
355659,10201.67857142857
355660,11460.5
355663,8322.652173913044
355675,5258.861111111111
355686,4814.56
355687,9906.5
355697,10001.478260869566
355708,7817.083333333333
355715,7407.615384615385
355730,4899.047619047619
355744,3254.8888888888887
355748,6089.166666666667
355755,9091.166666666666
355772,0.0
355799,5150.148648648648
355802,6641.318181818182
355817,5274.073170731707
355838,6461.5609756097565
355860,5052.25
355861,10034.42857142857
355862,7118.911392405063
355871,7905.545454545455
355883,0.0
355886,2752.4
355902,4878.733333333334
355903,5306.577777777778
355909,8930.833333333334
355915,6599.347222222223
355920,4830.048076923077
355922,9951.32
355926,8075.681818181818
355939,0.0
355943,0.0
355950,9388.470588235294
355953,8355.119402985074
355983,14435.666666666666
355989,4333.709677419355
355991,3930.8387096774195
355995,10144.166666666666
356003,0.0
356016,7755.741935483871
356021,10722.833333333334
356023,4568.0
356042,6881.684782608696
356044,7911.206896551724
356068,7475.529411764706
356073,6731.25
356079,8300.2
356084,5293.61
356088,7686.243243243243
356100,5774.833333333333
356112,7279.454545454545
356153,0.0
356161,4611.8378378378375
356168,5624.84375
356170,6407.216216216216
356177,8218.0
356196,5548.121212121212
356211,5889.15243902439
356221,9931.5
356238,4515.967741935484
356244,7132.571428571428
356247,0.0
356258,0.0
356264,8919.842105263158
356275,0.0
356279,5495.027027027027
356298,3891.1511627906975
356300,7985.0
356303,5656.693548387097
356315,2849.5138888888887
356319,6612.734375
356325,9138.0
356340,5256.875
356351,4018.769230769231
356352,9981.545454545454
356353,2695.774647887324
356366,3145.0
356367,5860.645161290323
356372,6189.340425531915
356388,8334.846153846154
356390,7203.035714285715
356450,0.0
356451,0.0
356466,6862.135135135135
356467,4736.756756756757
356474,9187.652173913044
356498,6528.428571428572
356506,0.0
356514,3877.090909090909
356519,4271.617647058823
356534,5408.95652173913
356544,11833.0
356546,10509.785714285714
356552,7428.888888888889
356559,3491.8823529411766
356562,0.0
356583,9320.762711864407
356589,5530.625
356590,5571.533333333334
356593,0.0
356595,5901.481481481482
356605,9474.92857142857
356612,4319.777777777777
356625,5233.974358974359
356631,4530.782608695652
356665,4519.428571428572
356670,7622.96
356675,6646.322033898305
356678,8212.5
356703,8522.673469387755
356706,5425.397435897436
356711,9231.289855072464
356758,8936.0
356766,7029.166666666667
356771,4124.916666666667
356774,6684.466666666666
356775,0.0
356778,4135.2
356783,6238.931818181818
356789,8567.4
356794,4642.625
356798,0.0
356806,4772.811023622047
356822,10535.0
356838,8329.666666666666
356841,7563.791666666667
356845,4190.5625
356851,5141.181818181818
356856,5366.576923076923
356872,0.0
356873,8072.481481481482
356877,5111.727272727273
356894,5158.5
356898,5970.608695652174
356900,7753.470588235294
356905,6042.468085106383
356909,6225.142857142857
356911,10535.75
356923,0.0
356937,6074.897435897436
356943,5774.8
356946,0.0
356951,5429.5625
356953,6046.833333333333
356954,0.0
356956,8550.388888888889
356991,5304.0
357039,5334.321100917431
357044,6431.196078431372
357045,0.0
357068,11716.0
357094,3979.4444444444443
357105,0.0
357121,2604.9523809523807
357131,8474.5
357146,0.0
357179,6660.070175438596
357184,7496.878048780488
357185,3894.5172413793102
357191,20954.5
357205,4986.159090909091
357209,6660.478260869565
357239,7787.8
357246,1693.0
357247,7047.0
357250,3374.5301204819275
357256,10100.277777777777
357258,0.0
357262,6778.4
357268,8235.5
357273,0.0
357285,5843.2307692307695
357288,4313.0625
357294,6244.0
357303,10396.2
357313,9735.75
357320,6916.666666666667
357329,4814.5
357331,0.0
357338,0.0
357350,4016.0
357353,7314.888888888889
357368,7108.710526315789
357369,4621.281553398058
357370,9008.739130434782
357401,0.0
357405,0.0
357413,10127.53125
357424,0.0
357427,5024.860759493671
357447,8502.833333333334
357454,8343.736842105263
357461,5648.7375
357475,9788.4
357481,9584.88
357482,9542.318181818182
357494,10316.875
357506,5180.285714285715
357508,5397.078125
357557,6782.910447761194
357558,4745.777777777777
357559,0.0
357587,6345.060606060606
357592,7169.166666666667
357598,10518.387755102041
357610,6529.714285714285
357613,7473.0
357616,8185.076923076923
357619,2880.9846153846156
357622,5036.341463414634
357623,5624.233333333334
357625,6169.484375
357633,4830.048076923077
357639,4016.269230769231
357643,7927.090909090909
357651,9077.75
357669,5350.1578947368425
357685,8156.0
357708,10407.0
357718,4478.575757575758
357731,6546.4
357732,3708.304761904762
357734,9107.138888888889
357736,7985.5
357743,10332.333333333334
357749,6870.425531914893
357750,10631.739130434782
357760,4892.34375
357771,6551.954545454545
357775,4824.12
357783,13503.333333333334
357806,13262.0
357809,7985.5
357824,11075.0
357843,4835.4375
357845,0.0
357847,6767.7037037037035
357850,7914.625
357853,7358.0
357858,0.0
357884,8344.545454545454
357894,4822.783783783784
357895,9023.666666666666
357899,5095.85
357913,5864.694444444444
357918,5705.925925925926
357927,3382.75
357930,5275.0
357931,8341.5
357950,9685.4375
357953,6044.224489795918
357964,4394.153153153153
357980,7057.785714285715
357987,1296.0
358014,10722.941176470587
358033,8468.392857142857
358044,5465.948717948718
358050,6969.857142857143
358061,3124.2698412698414
358076,14669.4
358096,0.0
358105,3794.4285714285716
358106,0.0
358115,0.0
358119,4758.606060606061
358128,8185.5
358136,6623.6
358148,9272.2
358150,6246.5
358163,4778.372093023256
358164,6250.857142857143
358188,0.0
358193,4829.068965517241
358211,3848.891891891892
358214,0.0
358253,3026.5238095238096
358257,0.0
358261,4686.75
358268,6126.333333333333
358273,23821.0
358278,6271.621621621622
358298,11165.25
358304,4848.111111111111
358307,0.0
358342,9144.25
358345,15311.0
358348,6494.166666666667
358356,4596.9473684210525
358388,4749.366666666667
358427,0.0
358450,8250.068965517241
358453,10210.277777777777
358459,3080.9076923076923
358485,9102.833333333334
358489,7902.0
358519,7146.333333333333
358542,10463.857142857143
358546,7786.9473684210525
358549,7856.023809523809
358551,6804.409090909091
358578,7394.0
358582,7489.214285714285
358585,6875.2
358592,5223.46511627907
358594,8595.25
358597,4265.380952380952
358612,4531.690476190476
358639,0.0
358671,6396.375
358673,0.0
358685,5345.8
358688,9943.473684210527
358716,7934.5
358717,7202.333333333333
358719,6271.8
358725,5943.4
358728,5903.2307692307695
358773,5117.553191489362
358777,6356.38961038961
358800,5670.862745098039
358803,7621.390243902439
358809,14414.0
358813,12880.0
358815,9446.5
358822,3284.4
358827,8080.6949152542375
358841,0.0
358853,9275.09090909091
358863,10785.5
358864,5790.96875
358866,0.0
358902,6914.291666666667
358908,5926.259259259259
358917,0.0
358926,0.0
358928,0.0
358957,0.0
358974,6117.7692307692305
358982,4436.8
358987,5983.339285714285
359015,5447.916666666667
359035,5584.08
359039,3095.3333333333335
359057,6569.2
359077,0.0
359082,0.0
359092,3501.5
359128,0.0
359151,11203.545454545454
359159,7299.418604651163
359161,8035.9
359189,12612.0
359190,0.0
359194,8475.695652173914
359196,0.0
359201,18178.0
359203,0.0
359206,5511.090909090909
359209,4742.69696969697
359226,8790.083333333334
359229,6419.65
359235,4027.3030303030305
359244,7806.5625
359253,0.0
359258,6710.375
359279,8684.25
359284,4675.178571428572
359287,8871.142857142857
359313,10765.9
359318,8301.0
359340,6327.85294117647
359341,0.0
359347,4538.066666666667
359355,5548.05
359376,0.0
359392,5610.428571428572
359396,5580.166666666667
359401,0.0
359434,12735.666666666666
359435,0.0
359438,8241.054054054053
359444,8006.738095238095
359446,6221.118644067797
359453,4160.068181818182
359456,8383.0625
359459,0.0
359472,8650.58064516129
359482,6082.5
359505,6244.815789473684
359511,6472.934065934066
359524,4951.631578947368
359539,7887.857142857143
359547,3421.0
359548,7156.72972972973
359557,4607.023809523809
359560,17790.5
359574,6299.907692307693
359575,6112.365853658536
359594,5502.5
359608,17915.5
359612,0.0
359641,9885.166666666666
359642,3414.714285714286
359647,0.0
359649,0.0
359652,7732.384615384615
359655,0.0
359677,6017.416666666667
359688,8511.416666666666
359692,0.0
359703,9340.6
359704,6814.80459770115
359721,10361.206896551725
359727,4982.783783783784
359733,6391.333333333333
359749,4697.1
359754,0.0
359774,6140.571428571428
359775,6452.6
359803,4769.547619047619
359804,0.0
359813,6542.795454545455
359817,5006.842696629214
359824,0.0
359826,6131.914285714286
359828,7049.454545454545
359854,5401.3125
359865,0.0
359920,3085.8125
359921,4652.705882352941
359929,7189.266666666666
359932,6991.371428571429
359936,7954.2444444444445
359944,4758.941176470588
359948,0.0
359970,0.0
359971,0.0
359972,5525.302325581395
359979,3080.9076923076923
359985,8128.5
359999,5026.461538461538
360003,9684.727272727272
360005,8047.571428571428
360009,3066.7846153846153
360031,6221.0
360038,20536.0
360047,5549.7307692307695
360053,0.0
360080,3985.5
360082,5995.576687116564
360083,4830.048076923077
360089,0.0
360107,8068.566666666667
360110,10639.0
360126,2172.5
360132,8621.3
360134,5214.971428571429
360137,6151.5921052631575
360146,8113.9701492537315
360147,4643.75
360163,7787.384615384615
360164,9354.0
360185,3026.5238095238096
360207,3933.214285714286
360211,8477.809523809523
360213,3261.4761904761904
360238,13743.666666666666
360244,7097.418367346939
360248,10049.857142857143
360253,5483.690909090909
360268,14526.333333333334
360282,6582.625
360284,7434.119047619048
360285,0.0
360288,6381.921052631579
360298,5854.914285714286
360314,6099.298701298701
360315,6788.0
360324,6027.969696969697
360373,6466.354838709677
360387,11075.0
360390,5782.102564102564
360396,5749.122093023256
360400,4313.0625
360416,6431.568627450981
360435,6464.724137931034
360438,5902.944444444444
360440,0.0
360442,5402.547619047619
360443,5764.592592592592
360459,9639.636363636364
360460,7202.0
360462,6489.0
360469,5889.704761904762
360473,4843.428571428572
360475,0.0
360476,0.0
360482,4343.548076923077
360483,9094.07142857143
360491,3903.6346153846152
